Japanese3856
100 eChildren
50000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 20,0.000000000000,5781,1.000000000000,763,1.000000000000,397,0.500000000000,-1,0.115425250088,-1,0.000127860135,37663,0.229027074382,-1,0.000000000000,10045,1.000000000000,445,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 21,0.000000000000,6333,1.000000000000,777,1.000000000000,430,0.500000000000,-1,0.142651360077,-1,0.000087271523,33321,0.194267322788,-1,0.000000000000,9072,1.000000000000,433,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 22,0.000000000000,6073,1.000000000000,851,1.000000000000,404,0.500000000000,-1,0.172942975491,-1,0.000159500070,37461,0.208482660489,-1,0.000000000000,9820,1.000000000000,438,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 23,0.000000000000,5853,1.000000000000,815,1.000000000000,424,0.500000000000,-1,0.129698049062,-1,0.000172853955,38481,0.273901625946,-1,0.000000000000,9714,1.000000000000,442,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 24,0.000000000000,5211,1.000000000000,810,1.000000000000,426,0.500000000000,-1,0.179022000003,-1,0.000120377779,37589,0.202919379787,-1,0.000000000000,8536,1.000000000000,449,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 25,0.000000000000,5593,1.000000000000,779,1.000000000000,433,0.500000000000,-1,0.084945506426,-1,0.000141378449,37191,0.225737595854,-1,0.000000000000,8587,1.000000000000,445,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 26,0.000000000000,5635,1.000000000000,844,1.000000000000,426,0.500000000000,-1,0.154189698854,-1,0.000141378449,37855,0.195717798733,-1,0.000000000000,9845,1.000000000000,458,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 27,0.000000000000,5494,1.000000000000,834,1.000000000000,426,0.500000000000,-1,0.105111689540,-1,0.000112199956,37474,0.213931041934,-1,0.000000000000,9788,1.000000000000,458,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 28,0.000000000000,5433,1.000000000000,866,1.000000000000,411,0.500000000000,-1,0.139758464378,-1,0.000082994350,35465,0.228728753818,-1,0.000000000000,9413,1.000000000000,453,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 29,0.000000000000,5573,1.000000000000,887,1.000000000000,399,0.500000000000,-1,0.083989986593,-1,0.000222228347,40284,0.160001631895,-1,0.000000000000,9686,1.000000000000,473,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 30,0.000000000000,5247,1.000000000000,816,1.000000000000,408,0.500000000000,-1,0.093026362478,-1,0.000167720019,38535,0.216233058060,-1,0.000000000000,9491,1.000000000000,466,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 31,0.000000000000,5392,1.000000000000,830,1.000000000000,420,0.500000000000,-1,0.124280516328,-1,0.000157905069,39340,0.216757989182,-1,0.000000000000,9301,1.000000000000,470,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 32,0.000000000000,5497,1.000000000000,864,1.000000000000,412,0.500000000000,-1,0.155065261331,-1,0.000115634414,36837,0.207965471924,-1,0.000000000000,9361,1.000000000000,460,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 33,0.000000000000,5574,1.000000000000,904,1.000000000000,421,0.500000000000,-1,0.135610804035,-1,0.000189218053,37961,0.167300255459,-1,0.000000000000,9905,1.000000000000,459,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 34,0.000000000000,6056,1.000000000000,794,1.000000000000,405,0.500000000000,-1,0.154936278290,-1,0.000125315718,36274,0.207109016655,-1,0.000000000000,9531,1.000000000000,458,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 35,0.000000000000,5799,1.000000000000,869,1.000000000000,424,0.500000000000,-1,0.211045190819,-1,0.000191129346,40125,0.169256504286,-1,0.000000000000,9765,1.000000000000,472,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 36,0.000000000000,5524,1.000000000000,872,1.000000000000,426,0.500000000000,-1,0.217221407209,-1,0.000154762758,38125,0.179417075785,-1,0.000000000000,8821,1.000000000000,475,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 37,0.000000000000,5130,1.000000000000,852,1.000000000000,387,0.500000000000,-1,0.181544046260,-1,0.000085534819,35509,0.211397059667,-1,0.000000000000,10151,1.000000000000,478,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 38,0.000000000000,5837,1.000000000000,890,1.000000000000,428,0.500000000000,-1,0.147243828057,-1,0.000209223577,42060,0.224149425755,-1,0.000000000000,9493,1.000000000000,452,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 39,0.000000000000,5615,1.000000000000,833,1.000000000000,422,0.500000000000,-1,0.172718880948,-1,0.000217806003,39769,0.203242735392,-1,0.000000000000,9225,1.000000000000,433,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 40,0.000000000000,6104,1.000000000000,794,1.000000000000,424,0.500000000000,-1,0.149018119465,-1,0.000084679471,35164,0.247324893854,-1,0.000000000000,9126,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 41,0.000000000000,6031,1.000000000000,809,1.000000000000,424,0.500000000000,-1,0.117919104826,-1,0.000091769123,35934,0.172991364873,-1,0.000000000000,9933,1.000000000000,476,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 42,0.000000000000,5930,1.000000000000,846,1.000000000000,402,0.500000000000,-1,0.178144584355,-1,0.000111077957,37624,0.189951525241,-1,0.000000000000,9323,1.000000000000,445,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 43,0.000000000000,5413,1.000000000000,769,1.000000000000,418,0.500000000000,-1,0.114579176517,-1,0.000088153053,35313,0.195822371347,-1,0.000000000000,10240,1.000000000000,458,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 44,0.000000000000,5465,1.000000000000,840,1.000000000000,422,0.500000000000,-1,0.141905558675,-1,0.000105634032,36605,0.233297315372,-1,0.000000000000,9562,1.000000000000,446,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 45,0.000000000000,5737,1.000000000000,876,1.000000000000,396,0.500000000000,-1,0.134374444416,-1,0.000222228347,39757,0.191287462870,-1,0.000000000000,8926,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 46,0.000000000000,5238,1.000000000000,829,1.000000000000,425,0.500000000000,-1,0.148948689939,-1,0.000172853955,39359,0.190165611193,-1,0.000000000000,8952,1.000000000000,474,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 47,0.000000000000,5624,1.000000000000,822,1.000000000000,407,0.500000000000,-1,0.168412238648,-1,0.000153215130,37972,0.201486624060,-1,0.000000000000,9351,1.000000000000,473,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 48,0.000000000000,5919,1.000000000000,871,1.000000000000,407,0.500000000000,-1,0.113594631102,-1,0.000129151651,39500,0.146690436712,-1,0.000000000000,9359,1.000000000000,448,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 49,0.000000000000,5788,1.000000000000,886,1.000000000000,431,0.500000000000,-1,0.153900184277,-1,0.000131773953,38222,0.194411998879,-1,0.000000000000,10132,1.000000000000,485,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 50,0.000000000000,5946,1.000000000000,859,1.000000000000,406,0.500000000000,-1,0.163447072023,-1,0.000115634414,37055,0.215690027703,-1,0.000000000000,10183,1.000000000000,435,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 51,0.000000000000,5519,1.000000000000,898,1.000000000000,415,0.500000000000,-1,0.154647942748,-1,0.000137179367,37506,0.193539053529,-1,0.000000000000,9333,1.000000000000,438,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 52,0.000000000000,5537,1.000000000000,835,1.000000000000,418,0.500000000000,-1,0.125858080665,-1,0.000134449498,36637,0.252167992421,-1,0.000000000000,9815,1.000000000000,460,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 53,0.000000000000,6081,1.000000000000,825,1.000000000000,431,0.500000000000,-1,0.140748221177,-1,0.000099452344,37021,0.223641108245,-1,0.000000000000,9013,1.000000000000,454,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 54,0.000000000000,5737,1.000000000000,833,1.000000000000,421,0.500000000000,-1,0.117473121000,-1,0.000166042819,39746,0.241294465138,-1,0.000000000000,9119,1.000000000000,461,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 55,0.000000000000,5736,1.000000000000,824,1.000000000000,430,0.500000000000,-1,0.169218378415,-1,0.000121593716,38146,0.172355472628,-1,0.000000000000,9130,1.000000000000,481,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 56,0.000000000000,5847,1.000000000000,806,1.000000000000,409,0.500000000000,-1,0.157781218587,-1,0.000124062561,38006,0.188392157298,-1,0.000000000000,8923,1.000000000000,460,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 57,0.000000000000,4866,1.000000000000,848,1.000000000000,423,0.500000000000,-1,0.160451481635,-1,0.000150166149,39100,0.122146646766,-1,0.000000000000,8913,1.000000000000,459,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 58,0.000000000000,5674,1.000000000000,808,1.000000000000,432,0.500000000000,-1,0.124388946343,-1,0.000116802438,36602,0.244246341697,-1,0.000000000000,10663,1.000000000000,478,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 59,0.000000000000,5442,1.000000000000,857,1.000000000000,412,0.500000000000,-1,0.123587770151,-1,0.000103531914,36512,0.242125548094,-1,0.000000000000,9124,1.000000000000,477,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 60,0.000000000000,5561,1.000000000000,846,1.000000000000,410,0.500000000000,-1,0.051098673627,-1,0.000142806514,38196,0.200245561167,-1,0.000000000000,9938,1.000000000000,449,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 61,0.000000000000,5321,1.000000000000,875,1.000000000000,433,0.500000000000,-1,0.124288919141,-1,0.000172853955,38493,0.242682087380,-1,0.000000000000,8165,1.000000000000,462,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 62,0.000000000000,5790,1.000000000000,881,1.000000000000,423,0.500000000000,-1,0.125644165131,-1,0.000141378449,38462,0.232936917045,-1,0.000000000000,8889,1.000000000000,468,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 63,0.000000000000,5419,1.000000000000,892,1.000000000000,424,0.500000000000,-1,0.135768149604,-1,0.000116802438,37795,0.255582042295,-1,0.000000000000,9597,1.000000000000,498,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 64,0.000000000000,5291,1.000000000000,915,1.000000000000,432,0.500000000000,-1,0.096467245885,-1,0.000052271803,33515,0.226028422897,-1,0.000000000000,10095,1.000000000000,466,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 65,0.000000000000,5845,1.000000000000,841,1.000000000000,428,0.500000000000,-1,0.147871965965,-1,0.000127860135,37224,0.221254857623,-1,0.000000000000,9339,1.000000000000,463,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 66,0.000000000000,6011,1.000000000000,849,1.000000000000,398,0.500000000000,-1,0.148654085810,-1,0.000098457820,37138,0.190878861887,-1,0.000000000000,8721,1.000000000000,480,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 67,0.000000000000,5240,1.000000000000,841,1.000000000000,416,0.500000000000,-1,0.109284938637,-1,0.000114478070,35544,0.220587724429,-1,0.000000000000,9491,1.000000000000,465,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 68,0.000000000000,5349,1.000000000000,832,1.000000000000,431,0.500000000000,-1,0.130842661306,-1,0.000102496595,36809,0.166414471447,-1,0.000000000000,8123,1.000000000000,504,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 69,0.000000000000,5625,1.000000000000,827,1.000000000000,422,0.500000000000,-1,0.131867396405,-1,0.000109967177,38367,0.219181509908,-1,0.000000000000,10229,1.000000000000,461,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 70,0.000000000000,5556,1.000000000000,823,1.000000000000,417,0.500000000000,-1,0.117371923299,-1,0.000220006063,38869,0.210847467059,-1,0.000000000000,10065,1.000000000000,461,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 71,0.000000000000,5709,1.000000000000,893,1.000000000000,400,0.500000000000,-1,0.071419401491,-1,0.000099452344,36159,0.249947671869,-1,0.000000000000,10065,1.000000000000,452,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 72,0.000000000000,5507,1.000000000000,829,1.000000000000,395,0.500000000000,-1,0.113535189014,-1,0.000124062561,37832,0.212224039572,-1,0.000000000000,9469,1.000000000000,457,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
eChild 73,0.000000000000,5614,1.000000000000,781,1.000000000000,429,0.500000000000,-1,0.114552856330,-1,0.000145706065,38354,0.224210866760,-1,0.000000000000,9458,1.000000000000,464,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1,0.500000000000,-1
