french
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 20,0.000000000000,874,0.000000000000,653,0.000000000000,3238,0.500000000000,-1,0.000898927396,196377,0.000001933111,98423,1.000000000000,21983,0.000000000000,6439,0.000000000000,4746,0.962637509540,-1,0.500000000000,-1,0.000000000000,1388,0.500000000000,-1
eChild 21,0.000000000000,862,0.000000000000,592,0.000000000000,3507,0.500000000000,-1,0.000860213191,195645,0.000001429007,98134,1.000000000000,21938,0.000000000000,6246,0.000000000000,5087,0.970492767849,-1,0.500000000000,-1,0.000000000000,1410,0.500000000000,-1
eChild 22,0.000000000000,851,0.000000000000,576,0.000000000000,2914,0.500000000000,-1,0.001053930537,-1,0.000001606468,97913,1.000000000000,21690,0.000000000000,6894,0.000000000000,4793,0.952867240689,-1,0.500000000000,-1,0.000000000000,1454,0.500000000000,-1
eChild 23,0.000000000000,847,0.000000000000,630,0.000000000000,3082,0.500000000000,-1,0.000907966309,197168,0.000001372947,98293,1.000000000000,22269,0.000000000000,6845,0.000000000000,4890,0.964448527541,-1,0.500000000000,-1,0.000000000000,1503,0.500000000000,-1
eChild 24,0.000000000000,877,0.000000000000,570,0.000000000000,3027,0.500000000000,-1,0.000849947218,195014,0.000001472549,98999,1.000000000000,21798,0.000000000000,6142,0.000000000000,4895,0.964676215744,-1,0.500000000000,-1,0.000000000000,1364,0.500000000000,-1
eChild 25,0.000000000000,818,0.000000000000,603,0.000000000000,3236,0.500000000000,-1,0.000858493625,194914,0.000001620999,98326,1.000000000000,21524,0.000000000000,6307,0.000000000000,4637,0.957227095285,-1,0.500000000000,-1,0.000000000000,1396,0.500000000000,-1
eChild 26,0.000000000000,821,0.000000000000,560,0.000000000000,3295,0.500000000000,-1,0.000840644406,194638,0.000001608076,98458,1.000000000000,21461,0.000000000000,6614,0.000000000000,4857,0.957178418815,-1,0.500000000000,-1,0.000000000000,1404,0.500000000000,-1
eChild 27,0.000000000000,815,0.000000000000,638,0.000000000000,3177,0.500000000000,-1,0.000870603160,195697,0.000001601654,98568,1.000000000000,21454,0.000000000000,6999,0.000000000000,4876,0.961624945073,-1,0.500000000000,-1,0.000000000000,1519,0.500000000000,-1
eChild 28,0.000000000000,882,0.000000000000,610,0.000000000000,3348,0.500000000000,-1,0.000895337076,196770,0.000001563653,99407,1.000000000000,21994,0.000000000000,6370,0.000000000000,4431,0.956683786122,-1,0.500000000000,-1,0.000000000000,1375,0.500000000000,-1
eChild 29,0.000000000000,889,0.000000000000,608,0.000000000000,3252,0.500000000000,-1,0.000875845111,196150,0.000001521979,97124,1.000000000000,21913,0.000000000000,6618,0.000000000000,4445,0.956613457139,-1,0.500000000000,-1,0.000000000000,1429,0.500000000000,-1
eChild 30,0.000000000000,864,0.000000000000,598,0.000000000000,3190,0.500000000000,-1,0.000807666103,193026,0.000001766651,99287,1.000000000000,21569,0.000000000000,6717,0.000000000000,5045,0.961059902182,-1,0.500000000000,-1,0.000000000000,1416,0.500000000000,-1
eChild 31,0.000000000000,872,0.000000000000,577,0.000000000000,3355,0.500000000000,-1,0.000935632043,197509,0.000001421876,96404,1.000000000000,21463,0.000000000000,5985,0.000000000000,5216,0.965813927152,-1,0.500000000000,-1,0.000000000000,1422,0.500000000000,-1
eChild 32,0.000000000000,859,0.000000000000,595,0.000000000000,3153,0.500000000000,-1,0.000867993962,195612,0.000001775511,98676,1.000000000000,21232,0.000000000000,6392,0.000000000000,4635,0.958648590082,-1,0.500000000000,-1,0.000000000000,1492,0.500000000000,-1
eChild 33,0.000000000000,904,0.000000000000,575,0.000000000000,2854,0.500000000000,-1,0.000881118623,196560,0.000001587296,99331,1.000000000000,21426,0.000000000000,6267,0.000000000000,4848,0.961076014621,-1,0.500000000000,-1,0.000000000000,1432,0.500000000000,-1
eChild 34,0.000000000000,968,0.000000000000,612,0.000000000000,3131,0.500000000000,-1,0.000875845111,195775,0.000001287790,96157,1.000000000000,21591,0.000000000000,6551,0.000000000000,4801,0.961472397946,-1,0.500000000000,-1,0.000000000000,1512,0.500000000000,-1
eChild 35,0.000000000000,875,0.000000000000,558,0.000000000000,3085,0.500000000000,-1,0.000818239629,194464,0.000001443376,97643,1.000000000000,21877,0.000000000000,6677,0.000000000000,4651,0.968194593832,-1,0.500000000000,-1,0.000000000000,1348,0.500000000000,-1
eChild 36,0.000000000000,892,0.000000000000,598,0.000000000000,3138,0.500000000000,-1,0.000855064798,195120,0.000001465201,96874,1.000000000000,21718,0.000000000000,6238,0.000000000000,5281,0.963740070442,-1,0.500000000000,-1,0.000000000000,1331,0.500000000000,-1
eChild 37,0.000000000000,831,0.000000000000,624,0.000000000000,3494,0.500000000000,-1,0.000956454569,198365,0.000001571495,97953,1.000000000000,21760,0.000000000000,5985,0.000000000000,4811,0.968716483349,-1,0.500000000000,-1,0.000000000000,1366,0.500000000000,-1
eChild 38,0.000000000000,943,0.000000000000,571,0.000000000000,2916,0.500000000000,-1,0.000991532080,199609,0.000001658733,98618,1.000000000000,21681,0.000000000000,6286,0.000000000000,5063,0.962721184031,-1,0.500000000000,-1,0.000000000000,1371,0.500000000000,-1
eChild 39,0.000000000000,910,0.000000000000,575,0.000000000000,3177,0.500000000000,-1,0.000915262835,197145,0.000001554294,97443,1.000000000000,22066,0.000000000000,6100,0.000000000000,5089,0.961487384308,-1,0.500000000000,-1,0.000000000000,1403,0.500000000000,-1
eChild 40,0.000000000000,967,0.000000000000,611,0.000000000000,3579,0.500000000000,-1,0.000889978466,196282,0.000001344402,97018,1.000000000000,21546,0.000000000000,6054,0.000000000000,4875,0.960539570115,-1,0.500000000000,-1,0.000000000000,1503,0.500000000000,-1
eChild 41,0.000000000000,873,0.000000000000,563,0.000000000000,3020,0.500000000000,-1,0.000775205550,192364,0.000001409130,95946,1.000000000000,21944,0.000000000000,6447,0.000000000000,4887,0.952485213926,-1,0.500000000000,-1,0.000000000000,1562,0.500000000000,-1
eChild 42,0.000000000000,887,0.000000000000,617,0.000000000000,3483,0.500000000000,-1,0.000991532080,199705,0.000001702448,98175,1.000000000000,21953,0.000000000000,6583,0.000000000000,4896,0.966312570465,-1,0.500000000000,-1,0.000000000000,1353,0.500000000000,-1
eChild 43,0.000000000000,905,0.000000000000,557,0.000000000000,3251,0.500000000000,-1,0.000869732557,195815,0.000001360640,97397,1.000000000000,21908,0.000000000000,6451,0.000000000000,4877,0.964718764028,-1,0.500000000000,-1,0.000000000000,1445,0.500000000000,-1
