german
100 eChildren
200000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 20,0.000000000000,1046,1.000000000000,862,0.000000000000,3495,0.500000000000,-1,0.006920359169,-1,0.937247030449,-1,1.000000000000,32503,0.000000000000,7164,0.000000000000,7542,0.967359942893,-1,0.500000000000,-1,0.000000000000,990,0.500000000000,-1
eChild 21,0.000000000000,1081,1.000000000000,836,0.000000000000,3264,0.500000000000,-1,0.006885826508,-1,0.952699247343,-1,1.000000000000,32796,0.000000000000,7942,0.000000000000,7194,0.965147763443,-1,0.500000000000,-1,0.000000000000,1158,0.500000000000,-1
eChild 22,0.000000000000,982,1.000000000000,810,0.000000000000,3584,0.500000000000,-1,0.008121766865,-1,0.944754933572,-1,1.000000000000,32743,0.000000000000,7604,0.000000000000,7708,0.956176843704,-1,0.500000000000,-1,0.000000000000,1070,0.500000000000,-1
eChild 23,0.000000000000,1087,1.000000000000,748,0.000000000000,3393,0.500000000000,-1,0.006796845893,-1,0.953519336654,-1,1.000000000000,32608,0.000000000000,8456,0.000000000000,7083,0.970179531479,-1,0.500000000000,-1,0.000000000000,1001,0.500000000000,-1
eChild 24,0.000000000000,946,1.000000000000,863,0.000000000000,3485,0.500000000000,-1,0.007124091299,-1,0.946354723949,-1,1.000000000000,32321,0.000000000000,8322,0.000000000000,6943,0.961203272996,-1,0.500000000000,-1,0.000000000000,979,0.500000000000,-1
eChild 25,0.000000000000,1018,1.000000000000,754,0.000000000000,3516,0.500000000000,-1,0.007595182786,-1,0.930222206312,-1,1.000000000000,32283,0.000000000000,7981,0.000000000000,7896,0.967565270008,-1,0.500000000000,-1,0.000000000000,1040,0.500000000000,-1
eChild 26,0.000000000000,1028,1.000000000000,858,0.000000000000,3638,0.500000000000,-1,0.006609081288,-1,0.924634415737,-1,1.000000000000,33162,0.000000000000,8397,0.000000000000,6789,0.970716695845,-1,0.500000000000,-1,0.000000000000,1002,0.500000000000,-1
eChild 27,0.000000000000,1069,1.000000000000,724,0.000000000000,3448,0.500000000000,-1,0.006749410468,-1,0.931137583912,-1,1.000000000000,32655,0.000000000000,8443,0.000000000000,7097,0.966216148876,-1,0.500000000000,-1,0.000000000000,1066,0.500000000000,-1
eChild 28,0.000000000000,1077,1.000000000000,811,0.000000000000,3650,0.500000000000,-1,0.007260812138,-1,0.941462881836,-1,1.000000000000,32276,0.000000000000,7502,0.000000000000,7570,0.973522882991,-1,0.500000000000,-1,0.000000000000,1090,0.500000000000,-1
eChild 29,0.000000000000,1002,1.000000000000,824,0.000000000000,3395,0.500000000000,-1,0.007311841737,-1,0.922920095055,-1,1.000000000000,32972,0.000000000000,7583,0.000000000000,7529,0.964323587841,-1,0.500000000000,-1,0.000000000000,1002,0.500000000000,-1
eChild 30,0.000000000000,987,1.000000000000,824,0.000000000000,3634,0.500000000000,-1,0.007370600578,-1,0.941557906400,-1,1.000000000000,32192,0.000000000000,8057,0.000000000000,7397,0.975007287641,-1,0.500000000000,-1,0.000000000000,1043,0.500000000000,-1
eChild 31,0.000000000000,1025,1.000000000000,783,0.000000000000,3595,0.500000000000,-1,0.006688908187,-1,0.945654024954,-1,1.000000000000,32296,0.000000000000,7696,0.000000000000,6469,0.967184025160,-1,0.500000000000,-1,0.000000000000,1067,0.500000000000,-1
eChild 32,0.000000000000,1072,1.000000000000,796,0.000000000000,3304,0.500000000000,-1,0.007679233259,-1,0.956067225440,-1,1.000000000000,32150,0.000000000000,8081,0.000000000000,7510,0.970300137962,-1,0.500000000000,-1,0.000000000000,1072,0.500000000000,-1
eChild 33,0.000000000000,1032,1.000000000000,831,0.000000000000,3481,0.500000000000,-1,0.007968834278,-1,0.946285524398,-1,1.000000000000,32883,0.000000000000,7171,0.000000000000,7165,0.966645078666,-1,0.500000000000,-1,0.000000000000,1049,0.500000000000,-1
eChild 34,0.000000000000,1041,1.000000000000,850,0.000000000000,3493,0.500000000000,-1,0.007564847596,-1,0.948326775544,-1,1.000000000000,32911,0.000000000000,6859,0.000000000000,7417,0.967151814948,-1,0.500000000000,-1,0.000000000000,1076,0.500000000000,-1
eChild 35,0.000000000000,984,1.000000000000,796,0.000000000000,3722,0.500000000000,-1,0.006622319304,-1,0.949443976447,-1,1.000000000000,32780,0.000000000000,7514,0.000000000000,7188,0.974243211405,-1,0.500000000000,-1,0.000000000000,1087,0.500000000000,-1
eChild 36,0.000000000000,1010,1.000000000000,837,0.000000000000,3970,0.500000000000,-1,0.007166985852,-1,0.943195211453,-1,1.000000000000,32682,0.000000000000,8324,0.000000000000,7377,0.965596104899,-1,0.500000000000,-1,0.000000000000,1042,0.500000000000,-1
eChild 37,0.000000000000,975,1.000000000000,800,0.000000000000,3530,0.500000000000,-1,0.007779765609,-1,0.937127913079,-1,1.000000000000,32805,0.000000000000,7382,0.000000000000,7560,0.966211155149,-1,0.500000000000,-1,0.000000000000,1107,0.500000000000,-1
eChild 38,0.000000000000,1098,1.000000000000,839,0.000000000000,3621,0.500000000000,-1,0.007024999727,-1,0.948240712173,-1,1.000000000000,32521,0.000000000000,7704,0.000000000000,8237,0.976896814991,-1,0.500000000000,-1,0.000000000000,1048,0.500000000000,-1
eChild 39,0.000000000000,1054,1.000000000000,826,0.000000000000,3723,0.500000000000,-1,0.007377978556,-1,0.948647290277,-1,1.000000000000,32263,0.000000000000,7918,0.000000000000,7049,0.969814975676,-1,0.500000000000,-1,0.000000000000,1099,0.500000000000,-1
eChild 40,0.000000000000,1119,1.000000000000,793,0.000000000000,3701,0.500000000000,-1,0.006934220676,-1,0.932855185309,-1,1.000000000000,32526,0.000000000000,7336,0.000000000000,7462,0.972150529278,-1,0.500000000000,-1,0.000000000000,1057,0.500000000000,-1
eChild 41,0.000000000000,1076,1.000000000000,865,0.000000000000,3696,0.500000000000,-1,0.006609081288,-1,0.930208276545,-1,1.000000000000,32714,0.000000000000,7476,0.000000000000,7325,0.966350550549,-1,0.500000000000,-1,0.000000000000,992,0.500000000000,-1
eChild 42,0.000000000000,1116,1.000000000000,797,0.000000000000,3296,0.500000000000,-1,0.006996941850,-1,0.941726858940,-1,1.000000000000,32122,0.000000000000,7551,0.000000000000,6746,0.962012565381,-1,0.500000000000,-1,0.000000000000,1072,0.500000000000,-1
eChild 43,0.000000000000,1086,1.000000000000,778,0.000000000000,3458,0.500000000000,-1,0.006996941850,-1,0.946466178425,-1,1.000000000000,32337,0.000000000000,7462,0.000000000000,8118,0.966528217086,-1,0.500000000000,-1,0.000000000000,1157,0.500000000000,-1
eChild 44,0.000000000000,1083,1.000000000000,819,0.000000000000,3464,0.500000000000,-1,0.007297225366,-1,0.936554049719,-1,1.000000000000,32172,0.000000000000,7726,0.000000000000,7524,0.964917745773,-1,0.500000000000,-1,0.000000000000,1073,0.500000000000,-1
