2183
200 eChildren
1000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 28,0.030772901725368187,-1,0.9996002626548429,893,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5986497143484372,-1,0.5,-1,0.10135145412349028,-1,0.18208484004355852,-1,0.3245345345336705,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 29,0.03204175523257829,-1,0.9992055105213835,962,0.5,-1,0.5,-1,0.497007490007497,-1,0.648125981877011,-1,0.5,-1,0.10341985114641865,-1,0.1612984682234265,-1,0.3248593939275981,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 30,0.031400920127926724,-1,0.9994132146187168,913,0.5,-1,0.5,-1,0.4965104825174895,-1,0.6003316785871581,-1,0.5,-1,0.12915674033441735,-1,0.19346195042409892,-1,0.3301015914574885,-1,0.5,-1,0.18775131072481277,-1,0.5,-1
eChild 31,0.033362927147624205,-1,0.9994477222934193,897,0.5,-1,0.5,-1,0.4950224401048741,-1,0.6098429417373867,-1,0.5,-1,0.14288501912075638,-1,0.17137679477027692,-1,0.3251845785061042,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 32,0.022273356124838373,-1,0.9990661447929349,992,0.5,-1,0.5,-1,0.497007490007497,-1,0.5535021006854715,-1,0.5,-1,0.1317925921779769,-1,0.1748742803778336,-1,0.3235619042091385,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 33,0.031400920127926724,-1,0.9996458957184459,892,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5783215887515157,-1,0.5,-1,0.14002731873834126,-1,0.19346195042409892,-1,0.3277978009086977,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 34,0.024148010621743893,-1,0.9991892964503913,972,0.5,-1,0.5,-1,0.4950224401048741,-1,0.6012442008984102,-1,0.5,-1,0.10553046035348841,-1,0.15807249885895797,-1,0.3344231021903164,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 35,0.023665050409309017,-1,0.9995837803569793,875,0.5,-1,0.5,-1,0.49601397203497205,-1,0.6092663401156628,-1,0.5,-1,0.11441251436247368,-1,0.1858008571873046,-1,0.3271425331046812,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 36,0.03544752521018475,-1,0.999252232858642,923,0.5,-1,0.5,-1,0.4930453184995005,-1,0.5587714510292331,-1,0.5,-1,0.08622606945315976,-1,0.14877657134606037,-1,0.3287831643811311,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 37,0.027259940530494048,-1,0.9996082574017461,872,0.5,-1,0.5,-1,0.4975049950024995,-1,0.5353083914869664,-1,0.5,-1,0.1121242640752242,-1,0.14580103991913917,-1,0.33175706251535236,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 38,0.026714741719884166,-1,0.9992055105213835,967,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5940270806750764,-1,0.5,-1,0.10988177879371971,-1,0.12156129074883093,-1,0.33076278626723676,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 39,0.03204175523257829,-1,0.9993765508192981,931,0.5,-1,0.5,-1,0.49452741766476926,-1,0.6149139167311134,-1,0.5,-1,0.11441251436247368,-1,0.1549110488817788,-1,0.3206614681613359,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 40,0.03544752521018475,-1,0.9992369723047367,957,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5978032481251667,-1,0.5,-1,0.1121242640752242,-1,0.12915674033441735,-1,0.32034080669317455,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 41,0.02838394474228868,-1,0.9994249503263425,913,0.5,-1,0.5,-1,0.4940328902471045,-1,0.585413698319907,-1,0.5,-1,0.11913006493385431,-1,0.14877657134606037,-1,0.33408867908812606,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 42,0.03269566860467172,-1,0.999296207548691,942,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5931999064587924,-1,0.5,-1,0.09733793654020007,-1,0.13448223691630296,-1,0.3271425331046812,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 43,0.026180446885486482,-1,0.9995107690015045,898,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5341624429536365,-1,0.5,-1,0.16459027369737397,-1,0.13722677236357445,-1,0.3281259268355332,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 44,0.030772901725368187,-1,0.9993638273666308,930,0.5,-1,0.5,-1,0.4965104825174895,-1,0.5706718475138745,-1,0.5,-1,0.17137679477027692,-1,0.17844314324268734,-1,0.31810513700253984,-1,0.5,-1,0.18775131072481277,-1,0.5,-1
eChild 45,0.04166556875334471,-1,0.9993508442516641,914,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5935406945121521,-1,0.5,-1,0.13722677236357445,-1,0.16459027369737397,-1,0.32551008859469893,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 46,0.03843099398637606,-1,0.9996002626548429,873,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5672847527965865,-1,0.5,-1,0.1121242640752242,-1,0.17137679477027692,-1,0.3248593939275981,-1,0.5,-1,0.19001903965432712,-1,0.5,-1
eChild 47,0.031400920127926724,-1,0.998924285519431,-1,0.5,-1,0.5,-1,0.4990005,-1,0.5778028109519596,-1,0.5,-1,0.10988177879371971,-1,0.14002731873834126,-1,0.3248593939275981,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 48,0.027816265847442907,-1,0.998924285519431,-1,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5851653796780196,-1,0.5,-1,0.13448223691630296,-1,0.1317925921779769,-1,0.3287831643811311,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 49,0.044268936362978774,-1,0.9995301425490449,895,0.5,-1,0.5,-1,0.4950224401048741,-1,0.6401691744636183,-1,0.5,-1,0.10553046035348841,-1,0.14580103991913917,-1,0.32845438121674997,-1,0.5,-1,0.19231415904241086,-1,0.5,-1
eChild 50,0.03617094409202526,-1,0.9993102833977171,931,0.5,-1,0.5,-1,0.4965104825174895,-1,0.5953203985155968,-1,0.5,-1,0.09539117780939606,-1,0.15181282790414324,-1,0.3193807449751743,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 51,0.03617094409202526,-1,0.9995752860785503,882,0.5,-1,0.5,-1,0.4955179580629371,-1,0.635134694952694,-1,0.5,-1,0.11674746363517723,-1,0.17137679477027692,-1,0.32098245061194786,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 52,0.03204175523257829,-1,0.999296207548691,958,0.5,-1,0.5,-1,0.49452741766476926,-1,0.558033423129192,-1,0.5,-1,0.1121242640752242,-1,0.09932442504102047,-1,0.3242099999991368,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 53,0.05528562897097239,-1,0.9996529778040769,851,0.5,-1,0.5,-1,0.4955179580629371,-1,0.6035877464248816,-1,0.5,-1,0.12156129074883093,-1,0.13448223691630296,-1,0.32226959666980315,-1,0.5,-1,0.19001903965432712,-1,0.5,-1
eChild 54,0.020963504597848875,-1,0.9995666184475003,883,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5926154770289972,-1,0.5,-1,0.12404213341717442,-1,0.10988177879371971,-1,0.3281259268355332,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 55,0.025143701188821217,-1,0.9991558688571338,968,0.5,-1,0.5,-1,0.497007490007497,-1,0.5852942450719817,-1,0.5,-1,0.10341985114641865,-1,0.20143893213671274,-1,0.32323834230492937,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 56,0.03921529998609802,-1,0.9995007846954127,920,0.5,-1,0.5,-1,0.49452741766476926,-1,0.5590741821896797,-1,0.5,-1,0.13448223691630296,-1,0.16459027369737397,-1,0.32583592451921817,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 57,0.03617094409202526,-1,0.9993102833977171,948,0.5,-1,0.5,-1,0.49452741766476926,-1,0.5798403282544505,-1,0.5,-1,0.10553046035348841,-1,0.16459027369737397,-1,0.32226959666980315,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 58,0.03690912662451557,-1,0.9994477222934193,926,0.5,-1,0.5,-1,0.4965104825174895,-1,0.5927595107789185,-1,0.5,-1,0.15181282790414324,-1,0.17844314324268734,-1,0.32583592451921817,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 59,0.029554294817043605,-1,0.9994132146187168,917,0.5,-1,0.5,-1,0.49601397203497205,-1,0.625938016680791,-1,0.5,-1,0.10341985114641865,-1,0.14877657134606037,-1,0.3248593939275981,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 60,0.03204175523257829,-1,0.999296207548691,922,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5615477106614114,-1,0.5,-1,0.08281151710281463,-1,0.1679492588748714,-1,0.33076278626723676,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 61,0.04609426943250602,-1,0.9995752860785503,888,0.5,-1,0.5,-1,0.49452741766476926,-1,0.5421197683977937,-1,0.5,-1,0.11913006493385431,-1,0.14002731873834126,-1,0.3206614681613359,-1,0.5,-1,0.19097199180218524,-1,0.5,-1
eChild 62,0.03617094409202526,-1,0.9994905966279721,904,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5916789517636245,-1,0.5,-1,0.1121242640752242,-1,0.14288501912075638,-1,0.3251845785061042,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 63,0.04703496880867961,-1,0.9995107690015045,884,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5691266392726121,-1,0.5,-1,0.10341985114641865,-1,0.2228502019754755,-1,0.32098245061194786,-1,0.5,-1,0.19059023879057269,-1,0.5,-1
eChild 64,0.02565683794777675,-1,0.9994587678475508,908,0.5,-1,0.5,-1,0.49601397203497205,-1,0.599014838378834,-1,0.5,-1,0.13448223691630296,-1,0.17844314324268734,-1,0.32002046588648136,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 65,0.04251588648300481,-1,0.9996002626548429,832,0.5,-1,0.5,-1,0.49452741766476926,-1,0.5499641161653808,-1,0.5,-1,0.1121242640752242,-1,0.13722677236357445,-1,0.3245345345336705,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 66,0.04799486613130573,-1,0.9994695924905999,887,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5864472426033029,-1,0.5,-1,0.14002731873834126,-1,0.15807249885895797,-1,0.3235619042091385,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 67,0.040832257378277816,-1,0.9993890198029122,926,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5881648648598303,-1,0.5,-1,0.14002731873834126,-1,0.14580103991913917,-1,0.33076278626723676,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 68,0.02838394474228868,-1,0.9996082574017461,876,0.5,-1,0.5,-1,0.4985014995,-1,0.5783007984446442,-1,0.5,-1,0.12404213341717442,-1,0.18208484004355852,-1,0.3281259268355332,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 69,0.03921529998609802,-1,0.9995301425490449,909,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5704589162145164,-1,0.5,-1,0.1121242640752242,-1,0.14580103991913917,-1,0.33208915166701936,-1,0.5,-1,0.19154605552213114,-1,0.5,-1
eChild 70,0.04609426943250602,-1,0.9994695924905999,897,0.5,-1,0.5,-1,0.49452741766476926,-1,0.5736280134055971,-1,0.5,-1,0.08115528676075834,-1,0.14288501912075638,-1,0.32388578999913764,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 71,0.03690912662451557,-1,0.9994905966279721,918,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5814872768717193,-1,0.5,-1,0.11674746363517723,-1,0.1317925921779769,-1,0.316517789189436,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 72,0.05203439170244745,-1,0.9993638273666308,934,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5428928398549966,-1,0.5,-1,0.1317925921779769,-1,0.14580103991913917,-1,0.3158850701288463,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 73,0.02565683794777675,-1,0.9994905966279721,910,0.5,-1,0.5,-1,0.4990005,-1,0.6109797549703956,-1,0.5,-1,0.11441251436247368,-1,0.15181282790414324,-1,0.33812392421992615,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 74,0.03690912662451557,-1,0.9996987411711157,834,0.5,-1,0.5,-1,0.4950224401048741,-1,0.6010993891688914,-1,0.5,-1,0.14288501912075638,-1,0.17137679477027692,-1,0.3168346238132493,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 75,0.025143701188821217,-1,0.9995752860785503,886,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5684320960255812,-1,0.5,-1,0.09932442504102047,-1,0.15181282790414324,-1,0.33576414553028516,-1,0.5,-1,0.19097199180218524,-1,0.5,-1
eChild 76,0.029554294817043605,-1,0.9995752860785503,872,0.5,-1,0.5,-1,0.4935388573568574,-1,0.5860152014765959,-1,0.5,-1,0.09733793654020007,-1,0.16459027369737397,-1,0.3216253797460602,-1,0.5,-1,0.1911631549571424,-1,0.5,-1
eChild 77,0.03269566860467172,-1,0.9994477222934193,912,0.5,-1,0.5,-1,0.4935388573568574,-1,0.5943354287879979,-1,0.5,-1,0.09348335425320814,-1,0.13722677236357445,-1,0.3281259268355332,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 78,0.026714741719884166,-1,0.9996987411711157,817,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5844929957414322,-1,0.5,-1,0.14580103991913917,-1,0.14580103991913917,-1,0.3344231021903164,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 79,0.024148010621743893,-1,0.9995577739260207,892,0.5,-1,0.5,-1,0.4935388573568574,-1,0.6397582027036355,-1,0.5,-1,0.12915674033441735,-1,0.1121242640752242,-1,0.3287831643811311,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 80,0.04166556875334471,-1,0.9995007846954127,902,0.5,-1,0.5,-1,0.4955179580629371,-1,0.6184776414992574,-1,0.5,-1,0.10553046035348841,-1,0.1612984682234265,-1,0.32194732707313334,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 81,0.0205442345058919,-1,0.9996312950004642,855,0.5,-1,0.5,-1,0.4935388573568574,-1,0.5666261348155893,-1,0.5,-1,0.1121242640752242,-1,0.126573605527729,-1,0.3301015914574885,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 82,0.022727914413100382,-1,0.9995007846954127,884,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5616239663806646,-1,0.5,-1,0.12404213341717442,-1,0.14002731873834126,-1,0.32681539057157655,-1,0.5,-1,0.18756355941408795,-1,0.5,-1
eChild 83,0.03473857470598106,-1,0.999638669100455,841,0.5,-1,0.5,-1,0.49601397203497205,-1,0.6312310690191134,-1,0.5,-1,0.10988177879371971,-1,0.14002731873834126,-1,0.32551008859469893,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 84,0.02838394474228868,-1,0.9991892964503913,979,0.5,-1,0.5,-1,0.4965104825174895,-1,0.6031619160506843,-1,0.5,-1,0.14002731873834126,-1,0.1748742803778336,-1,0.31874230286596894,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 85,0.025143701188821217,-1,0.9997106710207395,845,0.5,-1,0.5,-1,0.4940328902471045,-1,0.566283402473826,-1,0.5,-1,0.14002731873834126,-1,0.1317925921779769,-1,0.32388578999913764,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 86,0.056413907113237134,-1,0.9995107690015045,901,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5759464522990376,-1,0.5,-1,0.11441251436247368,-1,0.15181282790414324,-1,0.32323834230492937,-1,0.5,-1,0.19001903965432712,-1,0.5,-1
eChild 87,0.025143701188821217,-1,0.9993375961751675,933,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5939074007389383,-1,0.5,-1,0.09348335425320814,-1,0.1679492588748714,-1,0.32845438121674997,-1,0.5,-1,0.191354509466609,-1,0.5,-1
eChild 88,0.040832257378277816,-1,0.9995107690015045,874,0.5,-1,0.5,-1,0.4965104825174895,-1,0.6045681960634351,-1,0.5,-1,0.1121242640752242,-1,0.1679492588748714,-1,0.31906136423019915,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 89,0.04166556875334471,-1,0.9992369723047367,959,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5618293861004422,-1,0.5,-1,0.11441251436247368,-1,0.13722677236357445,-1,0.3248593939275981,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 90,0.03269566860467172,-1,0.999121062949952,974,0.5,-1,0.5,-1,0.4955179580629371,-1,0.5597070089028569,-1,0.5,-1,0.10553046035348841,-1,0.16459027369737397,-1,0.32226959666980315,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 91,0.034043803211861436,-1,0.9992055105213835,975,0.5,-1,0.5,-1,0.4940328902471045,-1,0.5843694838605296,-1,0.5,-1,0.12156129074883093,-1,0.16459027369737397,-1,0.3277978009086977,-1,0.5,-1,0.19059023879057269,-1,0.5,-1
eChild 92,0.027816265847442907,-1,0.9996312950004642,860,0.5,-1,0.5,-1,0.4940328902471045,-1,0.567398133148628,-1,0.5,-1,0.11441251436247368,-1,0.1858008571873046,-1,0.3271425331046812,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 93,0.028963208920702734,-1,0.9994132146187168,915,0.5,-1,0.5,-1,0.4965104825174895,-1,0.5592031891005742,-1,0.5,-1,0.1121242640752242,-1,0.13722677236357445,-1,0.3304320234809695,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 94,0.023665050409309017,-1,0.9992818444374397,942,0.5,-1,0.5,-1,0.4965104825174895,-1,0.6099290629579357,-1,0.5,-1,0.08978141342478109,-1,0.1679492588748714,-1,0.3245345345336705,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 95,0.02013334981577406,-1,0.9991892964503913,953,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5851822014251369,-1,0.5,-1,0.11441251436247368,-1,0.13448223691630296,-1,0.32977148986603105,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 96,0.027816265847442907,-1,0.9993890198029122,930,0.5,-1,0.5,-1,0.4950224401048741,-1,0.5783576416137935,-1,0.5,-1,0.13722677236357445,-1,0.17844314324268734,-1,0.3245345345336705,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 97,0.026714741719884166,-1,0.9995107690015045,876,0.5,-1,0.5,-1,0.4965104825174895,-1,0.5951044531014505,-1,0.5,-1,0.12404213341717442,-1,0.13722677236357445,-1,0.33076278626723676,-1,0.5,-1,0.19001903965432712,-1,0.5,-1
eChild 98,0.03690912662451557,-1,0.9991558688571338,969,0.5,-1,0.5,-1,0.4975049950024995,-1,0.5654094932525958,-1,0.5,-1,0.09733793654020007,-1,0.1612984682234265,-1,0.3251845785061042,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 99,0.04703496880867961,-1,0.9994364513198156,900,0.5,-1,0.5,-1,0.49601397203497205,-1,0.5780427920105694,-1,0.5,-1,0.10553046035348841,-1,0.12404213341717442,-1,0.31906136423019915,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 100,0.025143701188821217,-1,0.9994364513198156,927,0.5,-1,0.5,-1,0.4975049950024995,-1,0.5868336651967004,-1,0.5,-1,0.10768414321784532,-1,0.20974482729770172,-1,0.32388578999913764,-1,0.5,-1,0.19059023879057269,-1,0.5,-1
