821
100 eChildren
1000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 20,0.12156129074883093,-1,0.00013701140992597953,755,0.5,-1,0.5,-1,0.6027380284643932,-1,0.49058501743219957,-1,0.5,-1,0.9510256468047901,-1,0.9999971675433718,532,0.31086863889309446,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 21,0.11674746363517723,-1,8.609074705081937e-05,751,0.5,-1,0.5,-1,0.5686120830436717,-1,0.49255227318100103,-1,0.5,-1,0.9447143710290276,-1,0.9999979908768619,503,0.3056259395140745,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 22,0.14002731873834126,-1,0.00017816309621076405,770,0.5,-1,0.5,-1,0.6251518723385285,-1,0.4940328902471045,-1,0.5,-1,0.9630908733754845,-1,0.999997638445625,503,0.3121152283633264,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 23,0.12404213341717442,-1,0.0001711078376008178,787,0.5,-1,0.5,-1,0.5599517589373983,-1,0.49058501743219957,-1,0.5,-1,0.9710367910792973,-1,0.9999982907123263,504,0.3016765539327847,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 24,0.14288501912075638,-1,0.00021368944458162442,759,0.5,-1,0.5,-1,0.6199090800229454,-1,0.4940328902471045,-1,0.5,-1,0.9490062961316016,-1,0.9999936449314316,558,0.3177870318655373,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 25,0.1679492588748714,-1,0.00018929516635369197,807,0.5,-1,0.5,-1,0.5630626932306627,-1,0.4915676611869122,-1,0.5,-1,0.9469036819362782,-1,0.9999967372729869,547,0.31874230286596894,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 26,0.1549110488817788,-1,0.0001578244213294451,770,0.5,-1,0.5,-1,0.5959283165491428,-1,0.4930453184995005,-1,0.5,-1,0.9673043313953285,-1,0.9999958421594514,545,0.3158850701288463,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 27,0.11674746363517723,-1,0.0001485430827599031,738,0.5,-1,0.5,-1,0.5871654900027536,-1,0.4940328902471045,-1,0.5,-1,0.9566164423642808,-1,0.9999967372729869,512,0.3235619042091385,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 28,0.126573605527729,-1,0.00011656424123681841,754,0.5,-1,0.5,-1,0.6017234575324715,-1,0.4930453184995005,-1,0.5,-1,0.9566164423642808,-1,0.9999975410720793,497,0.31620127140024656,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 29,0.126573605527729,-1,0.0002180504536547188,817,0.5,-1,0.5,-1,0.6027344146581868,-1,0.49255227318100103,-1,0.5,-1,0.9583344312466552,-1,0.9999963904724566,552,0.3168346238132493,-1,0.5,-1,0.19154605552213114,-1,0.5,-1
eChild 30,0.13448223691630296,-1,9.524147177008436e-05,693,0.5,-1,0.5,-1,0.6280137030686493,-1,0.4940328902471045,-1,0.5,-1,0.9363160892593394,-1,0.9999974396835477,522,0.316517789189436,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 31,0.13448223691630296,-1,0.00013158575809291075,758,0.5,-1,0.5,-1,0.5517700020472829,-1,0.4915676611869122,-1,0.5,-1,0.9557310636370212,-1,0.9999974908898768,508,0.313680497179489,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 32,0.10553046035348841,-1,0.0002052273425761921,780,0.5,-1,0.5,-1,0.52378696206762,-1,0.49255227318100103,-1,0.5,-1,0.9500261702089695,-1,0.9999962416414584,513,0.32002046588648136,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 33,0.09932442504102047,-1,0.00014557222110470503,778,0.5,-1,0.5,-1,0.5955424323959511,-1,0.48911473364437025,-1,0.5,-1,0.9566164423642808,-1,0.999997638445625,525,0.32583592451921817,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 34,0.1121242640752242,-1,0.0001971003398101749,801,0.5,-1,0.5,-1,0.6315826101092777,-1,0.4871612074422248,-1,0.5,-1,0.9388379721246696,-1,0.9999966706867213,519,0.31462342389552733,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 35,0.11674746363517723,-1,0.00012384746283098286,748,0.5,-1,0.5,-1,0.6037102142964677,-1,0.49009443241476736,-1,0.5,-1,0.9645524747898153,-1,0.9999968664769765,513,0.31874230286596894,-1,0.5,-1,0.191354509466609,-1,0.5,-1
eChild 36,0.10553046035348841,-1,0.00014557222110470503,733,0.5,-1,0.5,-1,0.5832420913105179,-1,0.4915676611869122,-1,0.5,-1,0.9645524747898153,-1,0.9999968025275271,524,0.31242765601934575,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 37,0.10768414321784532,-1,8.436893210980299e-05,694,0.5,-1,0.5,-1,0.6352066749809827,-1,0.49205972090782,-1,0.5,-1,0.9479656082975526,-1,0.999995400215856,570,0.3216253797460602,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 38,0.15181282790414324,-1,0.0001119482972838404,752,0.5,-1,0.5,-1,0.5862932219556539,-1,0.4940328902471045,-1,0.5,-1,0.9529650311913204,-1,0.9999954922115388,542,0.3127403964157615,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 39,0.12915674033441735,-1,0.00012895404293105254,766,0.5,-1,0.5,-1,0.5962463211591285,-1,0.49601397203497205,-1,0.5,-1,0.9469036819362782,-1,0.9999971675433718,502,0.3102472124839472,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 40,0.15807249885895797,-1,0.00017459983428654878,740,0.5,-1,0.5,-1,0.5790267306403468,-1,0.4910760935257253,-1,0.5,-1,0.9479656082975526,-1,0.9999972241925044,526,0.30839037671693836,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 41,0.11674746363517723,-1,0.0001213705135743632,719,0.5,-1,0.5,-1,0.5794800553794524,-1,0.4940328902471045,-1,0.5,-1,0.9520051338686942,-1,0.9999958421594514,553,0.3206614681613359,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 42,0.1549110488817788,-1,0.0002668678382350435,825,0.5,-1,0.5,-1,0.6274543687740699,-1,0.4940328902471045,-1,0.5,-1,0.9566164423642808,-1,0.9999953063427102,555,0.31525361587365874,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 43,0.12404213341717442,-1,0.00016768568084880143,782,0.5,-1,0.5,-1,0.5796496608797893,-1,0.4930453184995005,-1,0.5,-1,0.9400612126821761,-1,0.999996929147437,505,0.3177870318655373,-1,0.5,-1,0.19059023879057269,-1,0.5,-1
eChild 44,0.14877657134606037,-1,0.00018179907776608577,795,0.5,-1,0.5,-1,0.6013151544819906,-1,0.4940328902471045,-1,0.5,-1,0.9607847000139019,-1,0.9999973341144812,508,0.3114913100218281,-1,0.5,-1,0.19059023879057269,-1,0.5,-1
eChild 45,0.1317925921779769,-1,0.00013427118172745995,772,0.5,-1,0.5,-1,0.6121544241988615,-1,0.4950224401048741,-1,0.5,-1,0.9529650311913204,-1,0.999997638445625,497,0.31525361587365874,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 46,0.1612984682234265,-1,8.436893210980299e-05,727,0.5,-1,0.5,-1,0.5643977559762249,-1,0.49452741766476926,-1,0.5,-1,0.9510256468047901,-1,0.999995400215856,520,0.3168346238132493,-1,0.5,-1,0.19001903965432712,-1,0.5,-1
eChild 47,0.126573605527729,-1,0.0001578244213294451,761,0.5,-1,0.5,-1,0.5797186081190436,-1,0.49205972090782,-1,0.5,-1,0.9583344312466552,-1,0.9999965334097473,517,0.3174692448336718,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 48,0.10988177879371971,-1,0.00018929516635369197,789,0.5,-1,0.5,-1,0.5705588783560772,-1,0.49205972090782,-1,0.5,-1,0.9469036819362782,-1,0.9999973341144812,513,0.31305344986562716,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 49,0.14580103991913917,-1,9.916854619958804e-05,747,0.5,-1,0.5,-1,0.5520536755256591,-1,0.4930453184995005,-1,0.5,-1,0.9591677426217221,-1,0.9999968025275271,507,0.31086863889309446,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 50,0.126573605527729,-1,0.0001643319672318254,764,0.5,-1,0.5,-1,0.5859343356591913,-1,0.4940328902471045,-1,0.5,-1,0.9520051338686942,-1,0.9999973874321916,516,0.32388578999913764,-1,0.5,-1,0.18718861985881918,-1,0.5,-1
eChild 51,0.11441251436247368,-1,9.916854619958804e-05,698,0.5,-1,0.5,-1,0.59441247459745,-1,0.49255227318100103,-1,0.5,-1,0.9309560829369257,-1,0.9999963168086292,538,0.31086863889309446,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 52,0.10553046035348841,-1,0.00017816309621076405,765,0.5,-1,0.5,-1,0.5783427595021777,-1,0.49205972090782,-1,0.5,-1,0.945820083608447,-1,0.999996929147437,514,0.32291510396262446,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 53,0.13448223691630296,-1,0.00015466793290285622,768,0.5,-1,0.5,-1,0.5434404746143748,-1,0.4871612074422248,-1,0.5,-1,0.953905730567494,-1,0.9999975410720793,510,0.30993696527146325,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 54,0.13722677236357445,-1,0.00018550926302661813,774,0.5,-1,0.5,-1,0.5958238269008125,-1,0.49255227318100103,-1,0.5,-1,0.9520051338686942,-1,0.9999968025275271,530,0.32291510396262446,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 55,0.1317925921779769,-1,0.00018179907776608577,792,0.5,-1,0.5,-1,0.6264049467056394,-1,0.49058501743219957,-1,0.5,-1,0.9447143710290276,-1,0.9999968664769765,533,0.3143088004716318,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 56,0.11441251436247368,-1,0.00011423295641208205,741,0.5,-1,0.5,-1,0.6191651464569435,-1,0.4915676611869122,-1,0.5,-1,0.9574841135169951,-1,0.999995582367308,548,0.32098245061194786,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 57,0.16459027369737397,-1,0.00018929516635369197,784,0.5,-1,0.5,-1,0.5631556147611335,-1,0.49601397203497205,-1,0.5,-1,0.9615690060136239,-1,0.9999971675433718,518,0.30962702830619176,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 58,0.126573605527729,-1,0.00014266077668261093,772,0.5,-1,0.5,-1,0.5527717785581959,-1,0.49058501743219957,-1,0.5,-1,0.9529650311913204,-1,0.9999977773239146,503,0.30532031357456046,-1,0.5,-1,0.19078101981038306,-1,0.5,-1
eChild 59,0.11913006493385431,-1,0.00011894310330287593,729,0.5,-1,0.5,-1,0.5872614405773271,-1,0.4935388573568574,-1,0.5,-1,0.9659561967881387,-1,0.9999978217774363,507,0.31556918505871745,-1,0.5,-1,0.1881273773521397,-1,0.5,-1
eChild 60,0.10768414321784532,-1,8.964051129822925e-05,724,0.5,-1,0.5,-1,0.6026766857170057,-1,0.48764885629852334,-1,0.5,-1,0.9520051338686942,-1,0.9999954922115388,526,0.30993696527146325,-1,0.5,-1,0.19173779331544658,-1,0.5,-1
eChild 61,0.13722677236357445,-1,9.146990948798903e-05,695,0.5,-1,0.5,-1,0.5859272037172883,-1,0.4896043379823526,-1,0.5,-1,0.9510256468047901,-1,0.9999952105537859,528,0.31525361587365874,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 62,0.11913006493385431,-1,0.0001515745742447991,756,0.5,-1,0.5,-1,0.6116520845394947,-1,0.49205972090782,-1,0.5,-1,0.9350164176115708,-1,0.9999956707199619,536,0.31462342389552733,-1,0.5,-1,0.18737599585467385,-1,0.5,-1
eChild 63,0.12404213341717442,-1,0.0001643319672318254,798,0.5,-1,0.5,-1,0.5338065657151994,-1,0.4915676611869122,-1,0.5,-1,0.9388379721246696,-1,0.9999973874321916,506,0.3102472124839472,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 64,0.1612984682234265,-1,0.00014557222110470503,763,0.5,-1,0.5,-1,0.5957192335453205,-1,0.4940328902471045,-1,0.5,-1,0.9388379721246696,-1,0.9999982907123263,495,0.3093174012778856,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 65,0.12915674033441735,-1,0.00011894310330287593,735,0.5,-1,0.5,-1,0.5405491946736813,-1,0.4915676611869122,-1,0.5,-1,0.9583344312466552,-1,0.9999975902506377,521,0.30962702830619176,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 66,0.10988177879371971,-1,0.00010970933133816359,720,0.5,-1,0.5,-1,0.5690979549173655,-1,0.4910760935257253,-1,0.5,-1,0.9447143710290276,-1,0.9999959253162624,532,0.32388578999913764,-1,0.5,-1,0.19020924890323035,-1,0.5,-1
eChild 67,0.11441251436247368,-1,0.00016768568084880143,780,0.5,-1,0.5,-1,0.570667045185899,-1,0.49205972090782,-1,0.5,-1,0.9566164423642808,-1,0.9999948074462869,532,0.313680497179489,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 68,0.14288501912075638,-1,0.0002052273425761921,791,0.5,-1,0.5,-1,0.5962061096816971,-1,0.4935388573568574,-1,0.5,-1,0.9400612126821761,-1,0.9999967372729869,508,0.31462342389552733,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 69,0.14288501912075638,-1,0.00010751514471140031,722,0.5,-1,0.5,-1,0.6099669344448848,-1,0.4950224401048741,-1,0.5,-1,0.9363160892593394,-1,0.9999958421594514,543,0.3074661304495273,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 70,0.09539117780939606,-1,0.00010119239408121229,722,0.5,-1,0.5,-1,0.6408147373048807,-1,0.4940328902471045,-1,0.5,-1,0.9566164423642808,-1,0.9999968664769765,556,0.31305344986562716,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 71,0.16459027369737397,-1,0.00015466793290285622,763,0.5,-1,0.5,-1,0.6046525132636518,-1,0.4940328902471045,-1,0.5,-1,0.9630908733754845,-1,0.9999959253162624,513,0.313680497179489,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 72,0.14877657134606037,-1,0.00013158575809291075,744,0.5,-1,0.5,-1,0.5144268255335384,-1,0.49255227318100103,-1,0.5,-1,0.9548276159561441,-1,0.9999940186603039,567,0.31305344986562716,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 73,0.11441251436247368,-1,0.0001610453278871889,772,0.5,-1,0.5,-1,0.5852096898696095,-1,0.4910760935257253,-1,0.5,-1,0.9529650311913204,-1,0.9999960068099372,524,0.31556918505871745,-1,0.5,-1,0.18963919159405812,-1,0.5,-1
eChild 74,0.11674746363517723,-1,0.00011423295641208205,751,0.5,-1,0.5,-1,0.6023535809886172,-1,0.49255227318100103,-1,0.5,-1,0.9490062961316016,-1,0.9999978653418876,509,0.30808198634022144,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 75,0.10341985114641865,-1,0.00013701140992597953,766,0.5,-1,0.5,-1,0.608590876657008,-1,0.4930453184995005,-1,0.5,-1,0.9520051338686942,-1,0.9999979080350498,508,0.31180311313496306,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 76,0.09539117780939606,-1,0.00024615039691603475,826,0.5,-1,0.5,-1,0.59486547472397,-1,0.49058501743219957,-1,0.5,-1,0.9583344312466552,-1,0.9999974908898768,495,0.3037967621581466,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 77,0.13448223691630296,-1,0.00013701140992597953,769,0.5,-1,0.5,-1,0.5716708840080489,-1,0.48862561891072587,-1,0.5,-1,0.9529650311913204,-1,0.9999971097381345,499,0.3133668166823095,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 78,0.1121242640752242,-1,0.00010325754498082886,766,0.5,-1,0.5,-1,0.5866488543697459,-1,0.4915676611869122,-1,0.5,-1,0.9548276159561441,-1,0.9999982202335759,481,0.30470997826772495,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 79,0.14288501912075638,-1,0.0001119482972838404,744,0.5,-1,0.5,-1,0.5450902081689508,-1,0.49205972090782,-1,0.5,-1,0.953905730567494,-1,0.9999977773239146,506,0.3168346238132493,-1,0.5,-1,0.1892601028500616,-1,0.5,-1
eChild 80,0.11674746363517723,-1,0.00011894310330287593,742,0.5,-1,0.5,-1,0.5962458330642904,-1,0.4935388573568574,-1,0.5,-1,0.9566164423642808,-1,0.9999960068099372,503,0.32194732707313334,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 81,0.1121242640752242,-1,0.0001119482972838404,725,0.5,-1,0.5,-1,0.5604898213011769,-1,0.4930453184995005,-1,0.5,-1,0.9500261702089695,-1,0.9999975902506377,521,0.3206614681613359,-1,0.5,-1,0.1898290206146728,-1,0.5,-1
eChild 82,0.12915674033441735,-1,0.00013427118172745995,754,0.5,-1,0.5,-1,0.5622716526412488,-1,0.48764885629852334,-1,0.5,-1,0.9500261702089695,-1,0.9999972241925044,514,0.31556918505871745,-1,0.5,-1,0.18831569304518486,-1,0.5,-1
eChild 83,0.11441251436247368,-1,0.00011894310330287593,773,0.5,-1,0.5,-1,0.595141878985687,-1,0.4935388573568574,-1,0.5,-1,0.9520051338686942,-1,0.9999972241925044,524,0.31086863889309446,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 84,0.14288501912075638,-1,8.102792239825479e-05,721,0.5,-1,0.5,-1,0.5704275236873788,-1,0.49009443241476736,-1,0.5,-1,0.953905730567494,-1,0.9999974908898768,507,0.31399449167116017,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 85,0.14002731873834126,-1,8.609074705081937e-05,726,0.5,-1,0.5,-1,0.5315910546978713,-1,0.4910760935257253,-1,0.5,-1,0.9266420485266827,-1,0.9999957573055627,541,0.3177870318655373,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 86,0.10988177879371971,-1,0.0002052273425761921,801,0.5,-1,0.5,-1,0.5945979288477387,-1,0.4896043379823526,-1,0.5,-1,0.953905730567494,-1,0.9999970507531984,524,0.31874230286596894,-1,0.5,-1,0.18793924997478756,-1,0.5,-1
eChild 87,0.11441251436247368,-1,0.00015466793290285622,754,0.5,-1,0.5,-1,0.6408452195872396,-1,0.49058501743219957,-1,0.5,-1,0.9469036819362782,-1,0.9999949112973612,539,0.31556918505871745,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 88,0.13722677236357445,-1,0.00011423295641208205,749,0.5,-1,0.5,-1,0.6033817699774263,-1,0.4950224401048741,-1,0.5,-1,0.9583344312466552,-1,0.9999970507531984,512,0.30808198634022144,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
eChild 89,0.15807249885895797,-1,0.00014557222110470503,728,0.5,-1,0.5,-1,0.5541492078775458,-1,0.49058501743219957,-1,0.5,-1,0.9583344312466552,-1,0.999996929147437,505,0.3111798187118063,-1,0.5,-1,0.18737599585467385,-1,0.5,-1
eChild 90,0.12404213341717442,-1,0.0001053648418171723,726,0.5,-1,0.5,-1,0.5777717311210292,-1,0.4910760935257253,-1,0.5,-1,0.9479656082975526,-1,0.999995400215856,520,0.3168346238132493,-1,0.5,-1,0.19212184488336845,-1,0.5,-1
eChild 91,0.16459027369737397,-1,0.00024615039691603475,815,0.5,-1,0.5,-1,0.5866485513468792,-1,0.4930453184995005,-1,0.5,-1,0.9583344312466552,-1,0.9999981090293755,483,0.30593187138545996,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 92,0.11441251436247368,-1,8.964051129822925e-05,722,0.5,-1,0.5,-1,0.5872659821844595,-1,0.49009443241476736,-1,0.5,-1,0.9363160892593394,-1,0.9999959253162624,520,0.3102472124839472,-1,0.5,-1,0.18907084274721153,-1,0.5,-1
eChild 93,0.11913006493385431,-1,0.0001931583330139714,786,0.5,-1,0.5,-1,0.6082057027118497,-1,0.49058501743219957,-1,0.5,-1,0.9615690060136239,-1,0.9999968664769765,522,0.31305344986562716,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 94,0.12915674033441735,-1,0.00021368944458162442,807,0.5,-1,0.5,-1,0.5694909424227246,-1,0.49009443241476736,-1,0.5,-1,0.9500261702089695,-1,0.9999960068099372,541,0.32130375436631414,-1,0.5,-1,0.1888817719044643,-1,0.5,-1
eChild 95,0.14288501912075638,-1,0.0002052273425761921,788,0.5,-1,0.5,-1,0.6110756557999024,-1,0.49255227318100103,-1,0.5,-1,0.9490062961316016,-1,0.9999972797086543,500,0.3127403964157615,-1,0.5,-1,0.19097199180218524,-1,0.5,-1
eChild 96,0.11674746363517723,-1,0.00010751514471140031,716,0.5,-1,0.5,-1,0.5674661791487081,-1,0.4910760935257253,-1,0.5,-1,0.9510256468047901,-1,0.9999970507531984,522,0.30808198634022144,-1,0.5,-1,0.18944955240246406,-1,0.5,-1
eChild 97,0.14002731873834126,-1,0.00022704128868671265,793,0.5,-1,0.5,-1,0.5259451047300169,-1,0.49009443241476736,-1,0.5,-1,0.9638290559079749,-1,0.9999972241925044,508,0.31525361587365874,-1,0.5,-1,0.18869289013255985,-1,0.5,-1
eChild 98,0.12156129074883093,-1,0.00017459983428654878,762,0.5,-1,0.5,-1,0.5958848681374411,-1,0.4940328902471045,-1,0.5,-1,0.9698425563091393,-1,0.9999974396835477,513,0.3041008630211678,-1,0.5,-1,0.18850419724242728,-1,0.5,-1
eChild 99,0.1317925921779769,-1,0.0001053648418171723,758,0.5,-1,0.5,-1,0.6027143664821301,-1,0.4940328902471045,-1,0.5,-1,0.9645524747898153,-1,0.9999978653418876,496,0.31305344986562716,-1,0.5,-1,0.19039964855178212,-1,0.5,-1
