7036
100 eChildren
1000 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 13,0.9295470234050262,-1,0.9999459051130721,654,0.5,-1,0.5,-1,0.6976251978105235,-1,0.48570118481635927,-1,0.5,-1,0.9292880638488045,-1,0.9999920634198194,600,0.9657216101415635,-1,0.5,-1,0.0016046312082639567,-1,0.5,-1
eChild 14,0.9623376258933515,-1,0.9999575508375591,676,0.5,-1,0.5,-1,0.6938336808323969,-1,0.48376129234188364,-1,0.5,-1,0.9046892530456748,-1,0.9999842258184631,586,0.9598265581851967,-1,0.5,-1,0.004321819188040615,-1,0.5,-1
eChild 15,0.9659561967881387,-1,0.9999558005388995,676,0.5,-1,0.5,-1,0.7343912020104387,-1,0.48473026814791137,-1,0.5,-1,0.9168401147022002,-1,0.9999923777083946,586,0.9631065953402564,-1,0.5,-1,0.001563722071156289,-1,0.5,-1
eChild 16,0.9574841135169951,-1,0.9998880517027162,729,0.5,-1,0.5,-1,0.6645426841933849,-1,0.48764885629852334,-1,0.5,-1,0.9053067852304935,-1,0.9999933828940355,557,0.9366336198063047,-1,0.5,-1,0.02619772415794374,-1,0.5,-1
eChild 17,0.9520051338686942,-1,0.9999267571758226,719,0.5,-1,0.5,-1,0.6912241772434297,-1,0.48521548363154293,-1,0.5,-1,0.8828836647619048,-1,0.9999898860570439,603,0.9368795355777394,-1,0.5,-1,0.014273882898922246,-1,0.5,-1
eChild 18,0.9548276159561441,-1,0.9999364160342045,673,0.5,-1,0.5,-1,0.7135960978152619,-1,0.48376129234188364,-1,0.5,-1,0.8851150293928673,-1,0.9999942555213559,573,0.9593103395603079,-1,0.5,-1,0.005106153229342144,-1,0.5,-1
eChild 19,0.9510256468047901,-1,0.9999459051130721,692,0.5,-1,0.5,-1,0.6751255051942676,-1,0.4861873721885478,-1,0.5,-1,0.8534955112143321,-1,0.9999894690306579,575,0.9500126261290889,-1,0.5,-1,0.01597428527153073,-1,0.5,-1
eChild 20,0.9615690060136239,-1,0.9999121522989276,704,0.5,-1,0.5,-1,0.6779157565652717,-1,0.48424553787976343,-1,0.5,-1,0.8853160111766617,-1,0.9999920634198194,580,0.9578173267298434,-1,0.5,-1,0.0031558404100835605,-1,0.5,-1
eChild 21,0.9548276159561441,-1,0.9999425251309745,690,0.5,-1,0.5,-1,0.6957495308964731,-1,0.4861873721885478,-1,0.5,-1,0.9047542903453072,-1,0.9999898860570439,574,0.9463420544225606,-1,0.5,-1,0.016479630755587168,-1,0.5,-1
eChild 22,0.9607847000139019,-1,0.9999139092529491,724,0.5,-1,0.5,-1,0.7100900252011216,-1,0.48086597133924514,-1,0.5,-1,0.8325151557776073,-1,0.9999892541129162,593,0.9395908733602659,-1,0.5,-1,0.01029586576876662,-1,0.5,-1
eChild 23,0.9679582447674219,-1,0.9998988076059188,725,0.5,-1,0.5,-1,0.6508388206807929,-1,0.48521548363154293,-1,0.5,-1,0.9071265967231991,-1,0.9999885826833592,593,0.9393672830160807,-1,0.5,-1,0.008077296412274663,-1,0.5,-1
eChild 24,0.9574841135169951,-1,0.9999351184022495,675,0.5,-1,0.5,-1,0.6925942311781689,-1,0.48473026814791137,-1,0.5,-1,0.8036231498217034,-1,0.9999863060302417,578,0.9589244077403195,-1,0.5,-1,0.002056287807339654,-1,0.5,-1
eChild 25,0.9548276159561441,-1,0.9999351184022495,692,0.5,-1,0.5,-1,0.6448666925754323,-1,0.4871612074422248,-1,0.5,-1,0.8959384143789771,-1,0.9999906712210451,549,0.9516004703024042,-1,0.5,-1,0.00342391008637262,-1,0.5,-1
eChild 26,0.9591677426217221,-1,0.9999156310678902,719,0.5,-1,0.5,-1,0.6455248176785386,-1,0.48424553787976343,-1,0.5,-1,0.8931222964679292,-1,0.9999894690306579,566,0.9537072290630473,-1,0.5,-1,0.010133877065115,-1,0.5,-1
eChild 27,0.9599843877692876,-1,0.9999008314538004,724,0.5,-1,0.5,-1,0.7153367369584239,-1,0.48911473364437025,-1,0.5,-1,0.8800366251008072,-1,0.9999878693012257,589,0.9575172175214344,-1,0.5,-1,0.002390225283247844,-1,0.5,-1
eChild 28,0.9557310636370212,-1,0.9999448011357879,664,0.5,-1,0.5,-1,0.6698428793502746,-1,0.48376129234188364,-1,0.5,-1,0.9138345619566035,-1,0.9999839038963909,600,0.9616089272312404,-1,0.5,-1,0.005039488685033435,-1,0.5,-1
eChild 29,0.9673043313953285,-1,0.9998946351581828,733,0.5,-1,0.5,-1,0.7263620789058615,-1,0.48473026814791137,-1,0.5,-1,0.9475849080208725,-1,0.9999936449314316,552,0.9372568398621384,-1,0.5,-1,0.01669148974522409,-1,0.5,-1
eChild 30,0.9743431620522233,-1,0.9999520804565711,699,0.5,-1,0.5,-1,0.6634297528867367,-1,0.4823114592649737,-1,0.5,-1,0.8796716231352117,-1,0.9999832402086537,592,0.9495978161379826,-1,0.5,-1,0.002745554620499563,-1,0.5,-1
eChild 31,0.9412599884285326,-1,0.9999156310678902,710,0.5,-1,0.5,-1,0.7550409390567904,-1,0.48862561891072587,-1,0.5,-1,0.8907111782869801,-1,0.9999881119152012,577,0.9608916612149981,-1,0.5,-1,0.0029043014250353465,-1,0.5,-1
eChild 32,0.9623376258933515,-1,0.9999310644398268,693,0.5,-1,0.5,-1,0.6979613472681981,-1,0.4871612074422248,-1,0.5,-1,0.846980927575444,-1,0.9999906712210451,578,0.9448331678277406,-1,0.5,-1,0.0180174814544774,-1,0.5,-1
eChild 33,0.966637072852376,-1,0.9999459051130721,667,0.5,-1,0.5,-1,0.6999617530785768,-1,0.48570118481635927,-1,0.5,-1,0.9021340367082901,-1,0.9999885826833592,605,0.9578436506901211,-1,0.5,-1,0.0017983548492126827,-1,0.5,-1
eChild 34,0.9630908733754845,-1,0.9999028148247243,717,0.5,-1,0.5,-1,0.7016152144123735,-1,0.4803851053679059,-1,0.5,-1,0.9425502300627364,-1,0.9999944830027102,540,0.9618810567423575,-1,0.5,-1,0.002096154611767665,-1,0.5,-1
eChild 35,0.9336902220526233,-1,0.9999592318243917,670,0.5,-1,0.5,-1,0.7384195496241489,-1,0.4896043379823526,-1,0.5,-1,0.7752976420358255,-1,0.9999845413020939,607,0.9406277339505483,-1,0.5,-1,0.009328009410900963,-1,0.5,-1
eChild 36,0.9591677426217221,-1,0.9998761525371691,751,0.5,-1,0.5,-1,0.7590578533201846,-1,0.48862561891072587,-1,0.5,-1,0.9379892740504405,-1,0.9999925301542266,563,0.9621354967850683,-1,0.5,-1,0.002019587567185869,-1,0.5,-1
eChild 37,0.9679582447674219,-1,0.9999548985090811,640,0.5,-1,0.5,-1,0.6927688365394609,-1,0.48327753104954174,-1,0.5,-1,0.851262320309324,-1,0.9999917361722401,571,0.9625911237183786,-1,0.5,-1,0.0013994095288472979,-1,0.5,-1
eChild 38,0.9615690060136239,-1,0.9999121522989276,719,0.5,-1,0.5,-1,0.6567890199878208,-1,0.48376129234188364,-1,0.5,-1,0.9064627512538816,-1,0.9999885826833592,569,0.9474205783194315,-1,0.5,-1,0.016913459657056082,-1,0.5,-1
eChild 39,0.9583344312466552,-1,0.99992965759166,676,0.5,-1,0.5,-1,0.711306211065419,-1,0.48521548363154293,-1,0.5,-1,0.9101654629998849,-1,0.9999920634198194,572,0.9640280303347136,-1,0.5,-1,0.004774328567305111,-1,0.5,-1
eChild 40,0.9599843877692876,-1,0.9999459051130721,669,0.5,-1,0.5,-1,0.7447648178495496,-1,0.48764885629852334,-1,0.5,-1,0.9104005454456225,-1,0.9999890348090982,577,0.9501830740638325,-1,0.5,-1,0.004271241624319951,-1,0.5,-1
eChild 41,0.9574841135169951,-1,0.9999501045986788,676,0.5,-1,0.5,-1,0.738896096385887,-1,0.48134731865790303,-1,0.5,-1,0.911261898689402,-1,0.9999926795511421,547,0.9633646185123523,-1,0.5,-1,0.001912265710687798,-1,0.5,-1
eChild 42,0.9591677426217221,-1,0.9999600471879039,666,0.5,-1,0.5,-1,0.6436246490682948,-1,0.4827942535184922,-1,0.5,-1,0.848700627552234,-1,0.9999890348090982,610,0.9489960164615364,-1,0.5,-1,0.0023975133597070133,-1,0.5,-1
eChild 43,0.9638290559079749,-1,0.9999103594887017,707,0.5,-1,0.5,-1,0.6914946918096267,-1,0.48570118481635927,-1,0.5,-1,0.9064364297802121,-1,0.9999917361722401,567,0.9524930242294037,-1,0.5,-1,0.012248249183081263,-1,0.5,-1
eChild 44,0.9548276159561441,-1,0.9999047585282298,705,0.5,-1,0.5,-1,0.7081303272554302,-1,0.48182914780570874,-1,0.5,-1,0.8815020180677602,-1,0.9999920634198194,570,0.9511544956384759,-1,0.5,-1,0.0018380230800474969,-1,0.5,-1
eChild 45,0.9623376258933515,-1,0.99992965759166,718,0.5,-1,0.5,-1,0.7173324225130531,-1,0.48424553787976343,-1,0.5,-1,0.8383268691730722,-1,0.9999881119152012,579,0.9698731803096786,-1,0.5,-1,0.0025659741172462057,-1,0.5,-1
eChild 46,0.9591677426217221,-1,0.9999608462441458,651,0.5,-1,0.5,-1,0.7105908244389869,-1,0.48764885629852334,-1,0.5,-1,0.907867041613057,-1,0.999991219827878,529,0.9637463394889147,-1,0.5,-1,0.002069466252932908,-1,0.5,-1
eChild 47,0.9510256468047901,-1,0.9999548985090811,658,0.5,-1,0.5,-1,0.6541680994928792,-1,0.48570118481635927,-1,0.5,-1,0.9190278188123499,-1,0.9999851534665309,605,0.9441248096150886,-1,0.5,-1,0.0039025610563373373,-1,0.5,-1
eChild 48,0.9645524747898153,-1,0.9999364160342045,692,0.5,-1,0.5,-1,0.6746142818737083,-1,0.48667404623478255,-1,0.5,-1,0.8485146206604939,-1,0.9999738606404676,624,0.9700491918842566,-1,0.5,-1,0.00271561574232652,-1,0.5,-1
eChild 49,0.9591677426217221,-1,0.99992965759166,718,0.5,-1,0.5,-1,0.6548274788228073,-1,0.4861873721885478,-1,0.5,-1,0.9091807801471505,-1,0.9999890348090982,562,0.9421648895192526,-1,0.5,-1,0.022257657817842454,-1,0.5,-1
eChild 50,0.9566164423642808,-1,0.9999692753929842,636,0.5,-1,0.5,-1,0.7060329805512607,-1,0.48911473364437025,-1,0.5,-1,0.8487812666085907,-1,0.9999878693012257,572,0.9570334409820654,-1,0.5,-1,0.002583615389520607,-1,0.5,-1
eChild 51,0.9685990798720734,-1,0.9999324431510302,735,0.5,-1,0.5,-1,0.699160765239282,-1,0.48911473364437025,-1,0.5,-1,0.9230499682523687,-1,0.9999931100520986,546,0.9599857599677152,-1,0.5,-1,0.002398186144355141,-1,0.5,-1
eChild 52,0.9721837341525571,-1,0.9999310644398268,697,0.5,-1,0.5,-1,0.6804571569335869,-1,0.48327753104954174,-1,0.5,-1,0.8647392596048814,-1,0.9999904808378012,570,0.9590346843922406,-1,0.5,-1,0.0018310348161129494,-1,0.5,-1
eChild 53,0.9557310636370212,-1,0.9999469870108106,675,0.5,-1,0.5,-1,0.7110142183942498,-1,0.48813699329181515,-1,0.5,-1,0.8564983448107578,-1,0.9999845413020939,594,0.9631123381405068,-1,0.5,-1,0.0025505813171873854,-1,0.5,-1
eChild 54,0.9548276159561441,-1,0.9998880517027162,734,0.5,-1,0.5,-1,0.653829979937555,-1,0.48473026814791137,-1,0.5,-1,0.9115935921272409,-1,0.999990088335903,571,0.9636390357801897,-1,0.5,-1,0.005457974285249323,-1,0.5,-1
eChild 55,0.966637072852376,-1,0.9999364160342045,677,0.5,-1,0.5,-1,0.6711288808157424,-1,0.4827942535184922,-1,0.5,-1,0.8561699509576846,-1,0.9999865799096369,594,0.9509982654241854,-1,0.5,-1,0.005077009641376883,-1,0.5,-1
eChild 56,0.9615690060136239,-1,0.9998902906686619,705,0.5,-1,0.5,-1,0.7296857630489005,-1,0.48473026814791137,-1,0.5,-1,0.9235778497325662,-1,0.9999908577966242,594,0.9554671321293533,-1,0.5,-1,0.002692359663440681,-1,0.5,-1
eChild 57,0.9738195531145135,-1,0.9999337942880097,695,0.5,-1,0.5,-1,0.6324887395660863,-1,0.48424553787976343,-1,0.5,-1,0.8893014500779541,-1,0.9999865799096369,594,0.9601741006169427,-1,0.5,-1,0.002500051405949318,-1,0.5,-1
eChild 58,0.9583344312466552,-1,0.9999282220323061,719,0.5,-1,0.5,-1,0.6483730166778057,-1,0.48667404623478255,-1,0.5,-1,0.9085294147685534,-1,0.9999938965921469,555,0.957488590509742,-1,0.5,-1,0.001997482848696604,-1,0.5,-1
eChild 59,0.9615690060136239,-1,0.9999364160342045,666,0.5,-1,0.5,-1,0.7481195022773524,-1,0.4823114592649737,-1,0.5,-1,0.8946093760435666,-1,0.9999913954313204,563,0.9526669882287737,-1,0.5,-1,0.007185165562406073,-1,0.5,-1
eChild 60,0.9738195531145135,-1,0.9999376877135204,706,0.5,-1,0.5,-1,0.7057490524065256,-1,0.4827942535184922,-1,0.5,-1,0.8695203601720151,-1,0.9999814587833297,624,0.9325991895152267,-1,0.5,-1,0.03189310284618231,-1,0.5,-1
eChild 61,0.9659561967881387,-1,0.9999189720776016,703,0.5,-1,0.5,-1,0.7156606837210823,-1,0.479904720262538,-1,0.5,-1,0.9357257860643597,-1,0.9999953063427102,527,0.9543663275344878,-1,0.5,-1,0.0028716064838278043,-1,0.5,-1
eChild 62,0.9557310636370212,-1,0.9999425251309745,681,0.5,-1,0.5,-1,0.6915361043639185,-1,0.48182914780570874,-1,0.5,-1,0.8712684614466008,-1,0.9999910406406918,545,0.9681319196404505,-1,0.5,-1,0.0019536200828724195,-1,0.5,-1
eChild 63,0.9529650311913204,-1,0.9999267571758226,689,0.5,-1,0.5,-1,0.7437584830411312,-1,0.48667404623478255,-1,0.5,-1,0.8900897387151067,-1,0.9999845413020939,616,0.938850699542155,-1,0.5,-1,0.02722565529188145,-1,0.5,-1
eChild 64,0.9510256468047901,-1,0.9999566845281216,679,0.5,-1,0.5,-1,0.710519533045153,-1,0.48667404623478255,-1,0.5,-1,0.880373094544627,-1,0.9999758898870446,632,0.9544516358079478,-1,0.5,-1,0.011028490949870432,-1,0.5,-1
eChild 65,0.9500261702089695,-1,0.9999205926360496,687,0.5,-1,0.5,-1,0.7069167355516405,-1,0.48376129234188364,-1,0.5,-1,0.9036919191330649,-1,0.999991567522694,573,0.9404613342500431,-1,0.5,-1,0.023458736422398443,-1,0.5,-1
eChild 66,0.9673043313953285,-1,0.9999566845281216,649,0.5,-1,0.5,-1,0.7329056295748948,-1,0.48376129234188364,-1,0.5,-1,0.8833997821434573,-1,0.9999913954313204,580,0.9636435735005183,-1,0.5,-1,0.006836732544844403,-1,0.5,-1
eChild 67,0.9529650311913204,-1,0.999943674628355,686,0.5,-1,0.5,-1,0.6401323705639519,-1,0.4871612074422248,-1,0.5,-1,0.8753840977103108,-1,0.999991219827878,557,0.9523852268998616,-1,0.5,-1,0.0026167229601490416,-1,0.5,-1
eChild 68,0.966637072852376,-1,0.9998967424550191,757,0.5,-1,0.5,-1,0.7103640119547092,-1,0.4861873721885478,-1,0.5,-1,0.917301786744461,-1,0.9999936449314316,565,0.9570448626406808,-1,0.5,-1,0.003242444845690252,-1,0.5,-1
eChild 69,0.9630908733754845,-1,0.9999425251309745,677,0.5,-1,0.5,-1,0.7059706867262103,-1,0.48570118481635927,-1,0.5,-1,0.911114169424079,-1,0.9999902865691849,578,0.9602504606576823,-1,0.5,-1,0.005458844642087354,-1,0.5,-1
eChild 70,0.9638290559079749,-1,0.9999156310678902,668,0.5,-1,0.5,-1,0.7078154202855287,-1,0.4827942535184922,-1,0.5,-1,0.8889846256365634,-1,0.9999910406406918,579,0.9545206187615494,-1,0.5,-1,0.003516562266744507,-1,0.5,-1
eChild 71,0.9520051338686942,-1,0.9999324431510302,701,0.5,-1,0.5,-1,0.7272761838347995,-1,0.48667404623478255,-1,0.5,-1,0.9221190324405341,-1,0.9999913954313204,587,0.955021582816873,-1,0.5,-1,0.007402940930420269,-1,0.5,-1
eChild 72,0.953905730567494,-1,0.9999351184022495,695,0.5,-1,0.5,-1,0.635308479399106,-1,0.48424553787976343,-1,0.5,-1,0.8756494382816892,-1,0.9999863060302417,599,0.9532847848022173,-1,0.5,-1,0.0070591029943005154,-1,0.5,-1
eChild 73,0.9607847000139019,-1,0.999923737167662,718,0.5,-1,0.5,-1,0.692448727851315,-1,0.48764885629852334,-1,0.5,-1,0.8530215085295004,-1,0.9999892541129162,569,0.9596968394690035,-1,0.5,-1,0.0021412105674449306,-1,0.5,-1
eChild 74,0.9607847000139019,-1,0.999923737167662,743,0.5,-1,0.5,-1,0.6515741143587116,-1,0.48473026814791137,-1,0.5,-1,0.9195461363136758,-1,0.9999904808378012,551,0.9576608157298822,-1,0.5,-1,0.002650787376191224,-1,0.5,-1
eChild 75,0.9659561967881387,-1,0.9999066633576652,743,0.5,-1,0.5,-1,0.7114958106827379,-1,0.48570118481635927,-1,0.5,-1,0.8937914070348467,-1,0.9999943704109288,566,0.9390332642121507,-1,0.5,-1,0.02064442543866782,-1,0.5,-1
eChild 76,0.9500261702089695,-1,0.9999583998208079,636,0.5,-1,0.5,-1,0.6714216066750919,-1,0.48327753104954174,-1,0.5,-1,0.9000196271757472,-1,0.9999860265614712,613,0.9573517162098002,-1,0.5,-1,0.002782054926286825,-1,0.5,-1
eChild 77,0.965261425294019,-1,0.9998810568966972,743,0.5,-1,0.5,-1,0.6859949420317876,-1,0.48570118481635927,-1,0.5,-1,0.9194626366336418,-1,0.9999898860570439,550,0.9476045822594574,-1,0.5,-1,0.008190669664591553,-1,0.5,-1
eChild 78,0.9375897674741526,-1,0.9999638858222557,642,0.5,-1,0.5,-1,0.7349001917270563,-1,0.4803851053679059,-1,0.5,-1,0.9058329741921001,-1,0.9999908577966242,559,0.9508348598084233,-1,0.5,-1,0.006934832884105941,-1,0.5,-1
eChild 79,0.9727400594695059,-1,0.9999252624243088,652,0.5,-1,0.5,-1,0.7095910174145601,-1,0.48376129234188364,-1,0.5,-1,0.9112666349155525,-1,0.9999894690306579,596,0.9495101743193718,-1,0.5,-1,0.0029929322687487618,-1,0.5,-1
eChild 80,0.9566164423642808,-1,0.99993893395925,675,0.5,-1,0.5,-1,0.754838356728951,-1,0.48327753104954174,-1,0.5,-1,0.9064692889657412,-1,0.9999883496768972,559,0.9578313254525357,-1,0.5,-1,0.001556218937894129,-1,0.5,-1
eChild 81,0.9623376258933515,-1,0.9999490863251825,696,0.5,-1,0.5,-1,0.7349119041828879,-1,0.48134731865790303,-1,0.5,-1,0.8764587144594254,-1,0.9999933828940355,565,0.9526745587790303,-1,0.5,-1,0.003978607371433637,-1,0.5,-1
eChild 82,0.9607847000139019,-1,0.9999139092529491,704,0.5,-1,0.5,-1,0.6846107211462893,-1,0.48570118481635927,-1,0.5,-1,0.9055040097912194,-1,0.9999881119152012,590,0.9632589392982356,-1,0.5,-1,0.001281080528007534,-1,0.5,-1
eChild 83,0.9435860928867628,-1,0.9999310644398268,713,0.5,-1,0.5,-1,0.7104178174152112,-1,0.48570118481635927,-1,0.5,-1,0.8959943083655255,-1,0.9999935152361548,565,0.957123475176495,-1,0.5,-1,0.0037697799268272512,-1,0.5,-1
eChild 84,0.9786086687777054,-1,0.9999324431510302,728,0.5,-1,0.5,-1,0.6325613262587219,-1,0.48424553787976343,-1,0.5,-1,0.9245589808936644,-1,0.9999876217359447,600,0.9669824334325994,-1,0.5,-1,0.0027143523050312804,-1,0.5,-1
eChild 85,0.9510256468047901,-1,0.9998810568966972,762,0.5,-1,0.5,-1,0.6594039223509915,-1,0.48134731865790303,-1,0.5,-1,0.9175749455735885,-1,0.9999940186603039,565,0.9577781587544166,-1,0.5,-1,0.000979615778610963,998,0.5,-1
eChild 86,0.9469036819362782,-1,0.9998924848552886,729,0.5,-1,0.5,-1,0.6976834408803795,-1,0.48376129234188364,-1,0.5,-1,0.9396248336681561,-1,0.9999937720328029,551,0.9471377650187394,-1,0.5,-1,0.01029521903739783,-1,0.5,-1
eChild 87,0.965261425294019,-1,0.99992965759166,714,0.5,-1,0.5,-1,0.6788328084184306,-1,0.48521548363154293,-1,0.5,-1,0.8659945935084237,-1,0.9999832402086537,619,0.9552373225842751,-1,0.5,-1,0.009403547779190747,-1,0.5,-1
eChild 88,0.9623376258933515,-1,0.9999566845281216,671,0.5,-1,0.5,-1,0.6743704377765938,-1,0.48086597133924514,-1,0.5,-1,0.8765721230942586,-1,0.9999917361722401,551,0.9535530822702615,-1,0.5,-1,0.010830942682914242,-1,0.5,-1
eChild 89,0.9685990798720734,-1,0.9999310644398268,690,0.5,-1,0.5,-1,0.6806155435747876,-1,0.47798797889067046,-1,0.5,-1,0.9107417429971078,-1,0.9999898860570439,590,0.9623066766128796,-1,0.5,-1,0.0034509212831111114,-1,0.5,-1
eChild 90,0.9548276159561441,-1,0.9999221807833286,693,0.5,-1,0.5,-1,0.6709977289019946,-1,0.48424553787976343,-1,0.5,-1,0.9332053363473329,-1,0.999992222151423,567,0.9645462294002423,-1,0.5,-1,0.002433967498053435,-1,0.5,-1
eChild 91,0.9583344312466552,-1,0.9999324431510302,691,0.5,-1,0.5,-1,0.6499057169878799,-1,0.48473026814791137,-1,0.5,-1,0.9001401414120317,-1,0.9999888110296921,583,0.9604168883159642,-1,0.5,-1,0.0025586159632861494,-1,0.5,-1
eChild 92,0.9375897674741526,-1,0.9999103594887017,688,0.5,-1,0.5,-1,0.6980489817797042,-1,0.48521548363154293,-1,0.5,-1,0.8791493607655435,-1,0.9999920634198194,559,0.9466425951015016,-1,0.5,-1,0.010154622361344932,-1,0.5,-1
eChild 93,0.9520051338686942,-1,0.9999401552800651,683,0.5,-1,0.5,-1,0.669663917563604,-1,0.4827942535184922,-1,0.5,-1,0.9137776274875434,-1,0.9999917361722401,556,0.9565729192152381,-1,0.5,-1,0.0055729948866121305,-1,0.5,-1
eChild 94,0.9548276159561441,-1,0.9999548985090811,667,0.5,-1,0.5,-1,0.6982347287389972,-1,0.48424553787976343,-1,0.5,-1,0.8917597182831245,-1,0.9999910406406918,572,0.9519141904717261,-1,0.5,-1,0.011232844384901063,-1,0.5,-1
eChild 95,0.9607847000139019,-1,0.9999480472705944,676,0.5,-1,0.5,-1,0.717593816872689,-1,0.4823114592649737,-1,0.5,-1,0.8799137651442073,-1,0.999990088335903,556,0.9537263291232674,-1,0.5,-1,0.007066381032787422,-1,0.5,-1
eChild 96,0.9566164423642808,-1,0.9999490863251825,676,0.5,-1,0.5,-1,0.7527806185432805,-1,0.48521548363154293,-1,0.5,-1,0.8683264673563664,-1,0.9999935152361548,535,0.9477211275745634,-1,0.5,-1,0.009209172157101602,-1,0.5,-1
eChild 97,0.9591677426217221,-1,0.999923737167662,697,0.5,-1,0.5,-1,0.694060578075751,-1,0.48376129234188364,-1,0.5,-1,0.8969697325081548,-1,0.9999835754044806,611,0.9623486469998754,-1,0.5,-1,0.0025923493745973656,-1,0.5,-1
eChild 98,0.9615690060136239,-1,0.9999324431510302,698,0.5,-1,0.5,-1,0.705310649385638,-1,0.48570118481635927,-1,0.5,-1,0.9293194092163283,-1,0.9999892541129162,592,0.9429472813309736,-1,0.5,-1,0.007736929159940623,-1,0.5,-1
eChild 99,0.9510256468047901,-1,0.9999600471879039,658,0.5,-1,0.5,-1,0.7538695889720817,-1,0.48521548363154293,-1,0.5,-1,0.887393486898846,-1,0.9999906712210451,547,0.9659677836853987,-1,0.5,-1,0.0016460742750004148,-1,0.5,-1
