0
3 eChildren
5 sentences
 ,SP, ,HIP, ,HCP, ,OPT, ,NS, ,NT, ,WHM, ,PI, ,TM, ,VtoI, ,ItoC, ,AH, ,QInv, 
eChild 0,0.5,-1,0.4802,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.4802,-1,0.5,-1,0.4985014995,-1,0.5,-1,0.4975049950024995,-1,0.5,-1
eChild 1,0.49,-1,0.4802,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.4990005,-1,0.5,-1,0.4975049950024995,-1,0.5,-1
eChild 2,0.5,-1,0.4802,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.5,-1,0.4985014995,-1,0.5,-1,0.4975049950024995,-1,0.5,-1
